eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,sigma-,44,120,130912.091885,2.894110e-04,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-1.5,-1
sigma+,sigma-,11,67,130914.828509,2.436319e-10,1,1,1.5,f,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,10,66,130914.828524,1.044140e-10,1,1,1.5,f,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,9,65,130914.828539,3.480477e-11,1,1,1.5,f,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,8,64,130914.828554,6.960974e-12,1,1,1.5,f,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,50,105,130915.669335,1.976957e-03,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,49,104,130915.669336,2.635945e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,48,103,130915.669337,2.471200e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,47,102,130915.669338,1.882821e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,46,101,130915.669338,1.176764e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,45,100,130915.669339,5.648471e-04,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,44,99,130915.669340,1.647472e-04,3,3,3.5,e,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,43,115,130957.483142,5.099479e-01,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,42,114,130957.483146,2.833044e-01,3,3,2.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,41,113,130957.483150,1.416522e-01,3,3,2.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,40,112,130957.483154,6.070812e-02,3,3,2.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,39,111,130957.483158,2.023604e-02,3,3,2.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,38,110,130957.483162,4.047209e-03,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,59,139,130959.701867,5.408290e-01,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,58,138,130959.701869,3.441639e-01,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,57,137,130959.701872,2.064983e-01,3,3,3.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,56,136,130959.701874,1.147212e-01,3,3,3.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,55,135,130959.701876,5.736061e-02,3,3,3.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,54,134,130959.701879,2.458311e-02,3,3,3.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,53,133,130959.701881,8.194369e-03,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,52,132,130959.701883,1.638873e-03,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,58,115,130963.279333,1.125644e-02,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,57,114,130963.279334,1.500859e-02,3,3,3.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,56,113,130963.279335,1.407057e-02,3,3,3.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,55,112,130963.279336,1.072044e-02,3,3,3.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,54,111,130963.279337,6.700280e-03,3,3,3.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,53,110,130963.279338,3.216137e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,52,109,130963.279339,9.380407e-04,3,3,3.5,f,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,7,75,130973.018502,2.369097e-08,1,1,1.5,e,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,6,74,130973.018518,1.015330e-08,1,1,1.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,5,73,130973.018534,3.384444e-09,1,1,1.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,4,72,130973.018550,6.768907e-10,1,1,1.5,e,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,31,105,174538.286383,7.797494e-10,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,30,104,174538.286387,4.331948e-10,2,2,2.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,29,103,174538.286391,2.165977e-10,2,2,2.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,28,102,174538.286395,9.282772e-11,2,2,2.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,27,101,174538.286399,3.094262e-11,2,2,2.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,26,100,174538.286403,6.188532e-12,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,25,115,174633.506374,1.342610e-08,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,24,114,174633.506379,7.458954e-09,2,2,2.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,23,113,174633.506385,3.729482e-09,2,2,2.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,22,112,174633.506390,1.598352e-09,2,2,2.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,21,111,174633.506395,5.327846e-10,2,2,2.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,20,110,174633.506400,1.065571e-10,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,110,20,-174633.506400,1.065571e-10,5,5,4.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,111,21,-174633.506395,5.327846e-10,5,5,4.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,112,22,-174633.506390,1.598352e-09,5,5,4.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,113,23,-174633.506385,3.729482e-09,5,5,4.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,114,24,-174633.506379,7.458954e-09,5,5,4.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,115,25,-174633.506374,1.342610e-08,5,5,4.5,f,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,100,26,-174538.286403,6.188532e-12,5,5,4.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,101,27,-174538.286399,3.094262e-11,5,5,4.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,102,28,-174538.286395,9.282772e-11,5,5,4.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,103,29,-174538.286391,2.165977e-10,5,5,4.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,104,30,-174538.286387,4.331948e-10,5,5,4.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,105,31,-174538.286383,7.797494e-10,5,5,4.5,e,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,72,4,-130973.018550,6.768907e-10,4,4,3.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,73,5,-130973.018534,3.384444e-09,4,4,3.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,74,6,-130973.018518,1.015330e-08,4,4,3.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,75,7,-130973.018502,2.369097e-08,4,4,3.5,f,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,109,52,-130963.279339,9.380407e-04,5,5,4.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,110,53,-130963.279338,3.216137e-03,5,5,4.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,111,54,-130963.279337,6.700280e-03,5,5,4.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,112,55,-130963.279336,1.072044e-02,5,5,4.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,113,56,-130963.279335,1.407057e-02,5,5,4.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,114,57,-130963.279334,1.500859e-02,5,5,4.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,115,58,-130963.279333,1.125644e-02,5,5,4.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,132,52,-130959.701883,1.638873e-03,5,5,5.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,133,53,-130959.701881,8.194369e-03,5,5,5.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,134,54,-130959.701879,2.458311e-02,5,5,5.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,135,55,-130959.701876,5.736061e-02,5,5,5.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,136,56,-130959.701874,1.147212e-01,5,5,5.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,137,57,-130959.701872,2.064983e-01,5,5,5.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,138,58,-130959.701869,3.441639e-01,5,5,5.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,139,59,-130959.701867,5.408290e-01,5,5,5.5,f,+5.5,+1,3,3,3.5,f,+3.5,+1
sigma-,sigma+,110,38,-130957.483162,4.047209e-03,5,5,4.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,111,39,-130957.483158,2.023604e-02,5,5,4.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,112,40,-130957.483154,6.070812e-02,5,5,4.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,113,41,-130957.483150,1.416522e-01,5,5,4.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,114,42,-130957.483146,2.833044e-01,5,5,4.5,f,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,115,43,-130957.483142,5.099479e-01,5,5,4.5,f,+4.5,+1,3,3,2.5,f,+2.5,+1
sigma-,sigma+,99,44,-130915.669340,1.647472e-04,5,5,4.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,100,45,-130915.669339,5.648471e-04,5,5,4.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,101,46,-130915.669338,1.176764e-03,5,5,4.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,102,47,-130915.669338,1.882821e-03,5,5,4.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,103,48,-130915.669337,2.471200e-03,5,5,4.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,104,49,-130915.669336,2.635945e-03,5,5,4.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,105,50,-130915.669335,1.976957e-03,5,5,4.5,e,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,64,8,-130914.828554,6.960974e-12,4,4,3.5,e,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,65,9,-130914.828539,3.480477e-11,4,4,3.5,e,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,66,10,-130914.828524,1.044140e-10,4,4,3.5,e,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,67,11,-130914.828509,2.436319e-10,4,4,3.5,e,+3.5,+1,1,1,1.5,f,+1.5,+1
sigma-,sigma+,120,44,-130912.091885,2.894110e-04,5,5,5.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,121,45,-130912.091882,1.447055e-03,5,5,5.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,122,46,-130912.091880,4.341166e-03,5,5,5.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,123,47,-130912.091878,1.012939e-02,5,5,5.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,124,48,-130912.091875,2.025879e-02,5,5,5.5,e,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,125,49,-130912.091873,3.646582e-02,5,5,5.5,e,+3.5,-1,3,3,3.5,e,+1.5,-1
sigma-,sigma+,126,50,-130912.091871,6.077639e-02,5,5,5.5,e,+4.5,-1,3,3,3.5,e,+2.5,-1
sigma-,sigma+,127,51,-130912.091868,9.550577e-02,5,5,5.5,e,+5.5,-1,3,3,3.5,e,+3.5,-1
sigma-,sigma+,100,32,-130909.873164,7.147510e-04,5,5,4.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,101,33,-130909.873159,3.573754e-03,5,5,4.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,102,34,-130909.873155,1.072126e-02,5,5,4.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,103,35,-130909.873151,2.501627e-02,5,5,4.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,104,36,-130909.873147,5.003253e-02,5,5,4.5,e,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,105,37,-130909.873143,9.005853e-02,5,5,4.5,e,+4.5,-1,3,3,2.5,e,+2.5,-1
sigma-,sigma+,71,26,-101863.547695,3.002662e-03,4,4,3.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,72,27,-101863.547691,9.608508e-03,4,4,3.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,73,28,-101863.547688,1.801593e-02,4,4,3.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,74,29,-101863.547685,2.402121e-02,4,4,3.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,75,30,-101863.547681,2.101854e-02,4,4,3.5,f,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,90,26,-101859.112236,3.747037e-03,4,4,4.5,f,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,91,27,-101859.112230,1.873519e-02,4,4,4.5,f,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,92,28,-101859.112225,5.620560e-02,4,4,4.5,f,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,93,29,-101859.112220,1.311464e-01,4,4,4.5,f,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,94,30,-101859.112215,2.622930e-01,4,4,4.5,f,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,95,31,-101859.112210,4.721275e-01,4,4,4.5,f,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,72,16,-101855.218041,1.214166e-02,4,4,3.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,73,17,-101855.218032,6.070830e-02,4,4,3.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,74,18,-101855.218022,1.821248e-01,4,4,3.5,f,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,75,19,-101855.218012,4.249578e-01,4,4,3.5,f,+3.5,-1,2,2,1.5,f,+1.5,-1
sigma-,sigma+,63,20,-101826.517696,5.273787e-04,4,4,3.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,64,21,-101826.517692,1.687610e-03,4,4,3.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,65,22,-101826.517689,3.164265e-03,4,4,3.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,66,23,-101826.517686,4.219014e-03,4,4,3.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,67,24,-101826.517683,3.691633e-03,4,4,3.5,e,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,80,20,-101822.082237,6.617394e-04,4,4,4.5,e,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,81,21,-101822.082231,3.308698e-03,4,4,4.5,e,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,82,22,-101822.082226,9.926098e-03,4,4,4.5,e,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,83,23,-101822.082221,2.316090e-02,4,4,4.5,e,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,84,24,-101822.082216,4.632182e-02,4,4,4.5,e,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,85,25,-101822.082211,8.337931e-02,4,4,4.5,e,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,64,12,-101818.188043,2.144598e-03,4,4,3.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,65,13,-101818.188033,1.072299e-02,4,4,3.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,66,14,-101818.188024,3.216895e-02,4,4,3.5,e,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,67,15,-101818.188014,7.506086e-02,4,4,3.5,e,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,115,83,-72811.424171,3.062892e-03,5,5,4.5,f,+4.5,+1,4,4,4.5,e,+2.5,+1
sigma-,sigma+,114,82,-72811.424171,7.146753e-03,5,5,4.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,113,81,-72811.424171,1.072014e-02,5,5,4.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,112,80,-72811.424171,1.276208e-02,5,5,4.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,111,79,-72811.424171,1.276209e-02,5,5,4.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,110,78,-72811.424171,1.072016e-02,5,5,4.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,109,77,-72811.424171,7.146782e-03,5,5,4.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,108,76,-72811.424171,3.062909e-03,5,5,4.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,131,76,-72807.846717,8.153564e-03,5,5,5.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,132,77,-72807.846715,2.899046e-02,5,5,5.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,133,78,-72807.846714,6.341663e-02,5,5,5.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,134,79,-72807.846713,1.087143e-01,5,5,5.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,135,80,-72807.846711,1.585416e-01,5,5,5.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,136,81,-72807.846710,2.029333e-01,5,5,5.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,137,82,-72807.846709,2.283001e-01,5,5,5.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,138,83,-72807.846707,2.174287e-01,5,5,5.5,f,+4.5,+1,4,4,4.5,e,+2.5,+1
sigma-,sigma+,139,84,-72807.846706,1.494822e-01,5,5,5.5,f,+5.5,+1,4,4,4.5,e,+3.5,+1
sigma-,sigma+,109,60,-72806.988718,1.426591e-02,5,5,4.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,110,61,-72806.988716,4.891169e-02,5,5,4.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,111,62,-72806.988714,1.018993e-01,5,5,4.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,112,63,-72806.988712,1.630389e-01,5,5,4.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,113,64,-72806.988710,2.139886e-01,5,5,4.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,114,65,-72806.988708,2.282544e-01,5,5,4.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,115,66,-72806.988706,1.711908e-01,5,5,4.5,f,+4.5,+1,4,4,3.5,e,+2.5,+1
sigma-,sigma+,132,60,-72803.411262,5.669415e-05,5,5,5.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,133,61,-72803.411259,2.834705e-04,5,5,5.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,134,62,-72803.411256,8.504107e-04,5,5,5.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,135,63,-72803.411253,1.984290e-03,5,5,5.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,136,64,-72803.411249,3.968576e-03,5,5,5.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,137,65,-72803.411246,7.143431e-03,5,5,5.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,138,66,-72803.411243,1.190571e-02,5,5,5.5,f,+4.5,+1,4,4,3.5,e,+2.5,+1
sigma-,sigma+,139,67,-72803.411239,1.870895e-02,5,5,5.5,f,+5.5,+1,4,4,3.5,e,+3.5,+1
sigma-,sigma+,41,8,-72764.334114,1.297068e-02,3,3,2.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,42,9,-72764.334101,3.458840e-02,3,3,2.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,43,10,-72764.334089,4.323539e-02,3,3,2.5,f,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,56,8,-72758.537929,9.710782e-03,3,3,3.5,f,+0.5,+1,1,1,1.5,f,-1.5,+1
sigma-,sigma+,57,9,-72758.537913,4.855394e-02,3,3,3.5,f,+1.5,+1,1,1,1.5,f,-0.5,+1
sigma-,sigma+,58,10,-72758.537897,1.456619e-01,3,3,3.5,f,+2.5,+1,1,1,1.5,f,+0.5,+1
sigma-,sigma+,59,11,-72758.537882,3.398781e-01,3,3,3.5,f,+3.5,+1,1,1,1.5,f,+1.5,+1
sigma-,sigma+,42,2,-72749.286510,5.288656e-02,3,3,2.5,f,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,43,3,-72749.286473,2.644326e-01,3,3,2.5,f,+2.5,+1,1,1,0.5,f,+0.5,+1
sigma-,sigma+,35,4,-72737.884115,2.278391e-03,3,3,2.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,36,5,-72737.884103,6.075694e-03,3,3,2.5,e,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,37,6,-72737.884090,7.594599e-03,3,3,2.5,e,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,48,4,-72732.087930,1.715228e-03,3,3,3.5,e,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,49,5,-72732.087914,8.576145e-03,3,3,3.5,e,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,50,6,-72732.087899,2.572845e-02,3,3,3.5,e,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,51,7,-72732.087883,6.003310e-02,3,3,3.5,e,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,36,0,-72722.836514,9.346692e-03,3,3,2.5,e,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,37,1,-72722.836476,4.673342e-02,3,3,2.5,e,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,105,93,-72679.174180,3.603135e-04,5,5,4.5,e,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,104,92,-72679.174179,8.407320e-04,5,5,4.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,103,91,-72679.174178,1.261099e-03,5,5,4.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,102,90,-72679.174177,1.501309e-03,5,5,4.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,101,89,-72679.174176,1.501310e-03,5,5,4.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,100,88,-72679.174174,1.261101e-03,5,5,4.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,99,87,-72679.174173,8.407345e-04,5,5,4.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,98,86,-72679.174172,3.603150e-04,5,5,4.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,119,86,-72675.596718,9.553707e-04,5,5,5.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,120,87,-72675.596718,3.396874e-03,5,5,5.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,121,88,-72675.596717,7.430664e-03,5,5,5.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,122,89,-72675.596717,1.273828e-02,5,5,5.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,123,90,-72675.596717,1.857667e-02,5,5,5.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,124,91,-72675.596717,2.377814e-02,5,5,5.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,125,92,-72675.596716,2.675041e-02,5,5,5.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,126,93,-72675.596716,2.547659e-02,5,5,5.5,e,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,127,94,-72675.596716,1.751516e-02,5,5,5.5,e,+5.5,-1,4,4,4.5,f,+3.5,-1
sigma-,sigma+,99,68,-72674.738720,1.672651e-03,5,5,4.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,100,69,-72674.738719,5.734804e-03,5,5,4.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,101,70,-72674.738718,1.194751e-02,5,5,4.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,102,71,-72674.738718,1.911601e-02,5,5,4.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,103,72,-72674.738717,2.508976e-02,5,5,4.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,104,73,-72674.738716,2.676241e-02,5,5,4.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
