eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,sigma-,6,37,72737.996391,7.339913e-03,1,1,1.5,e,+0.5,-1,3,3,2.5,e,+2.5,-1
sigma+,sigma-,5,36,72738.120993,6.018668e-03,1,1,1.5,e,-0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,sigma-,4,35,72738.243375,2.315202e-03,1,1,1.5,e,-1.5,-1,3,3,2.5,e,+0.5,-1
sigma+,sigma-,3,58,72743.385505,1.347960e-06,1,1,0.5,f,+0.5,+1,3,3,3.5,f,+2.5,+1
sigma+,sigma-,2,57,72743.788976,4.812351e-07,1,1,0.5,f,-0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,sigma-,3,43,72749.256848,2.668833e-01,1,1,0.5,f,+0.5,+1,3,3,2.5,f,+2.5,+1
sigma+,sigma-,2,42,72749.630747,5.389113e-02,1,1,0.5,f,-0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,sigma-,11,59,72758.401644,3.398840e-01,1,1,1.5,f,+1.5,+1,3,3,3.5,f,+3.5,+1
sigma+,sigma-,10,58,72758.560437,1.446808e-01,1,1,1.5,f,+0.5,+1,3,3,3.5,f,+2.5,+1
sigma+,sigma-,9,57,72758.717332,4.789439e-02,1,1,1.5,f,-0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,sigma-,8,56,72758.872233,9.511446e-03,1,1,1.5,f,-1.5,+1,3,3,3.5,f,+0.5,+1
sigma+,sigma-,10,43,72764.431779,4.177413e-02,1,1,1.5,f,+0.5,+1,3,3,2.5,f,+2.5,+1
sigma+,sigma-,9,42,72764.559103,3.424765e-02,1,1,1.5,f,-0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,sigma-,8,41,72764.684281,1.317109e-02,1,1,1.5,f,-1.5,+1,3,3,2.5,f,+0.5,+1
sigma+,sigma-,67,139,72803.348196,1.805575e-02,4,4,3.5,e,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,66,138,72803.380832,1.158566e-02,4,4,3.5,e,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,65,137,72803.413535,7.009496e-03,4,4,3.5,e,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,64,136,72803.446305,3.926843e-03,4,4,3.5,e,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,63,135,72803.479142,1.979965e-03,4,4,3.5,e,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,62,134,72803.512049,8.557361e-04,4,4,3.5,e,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,61,133,72803.545025,2.876687e-04,4,4,3.5,e,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,60,132,72803.578072,5.802458e-05,4,4,3.5,e,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,66,115,72807.018081,1.710493e-01,4,4,3.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,65,114,72807.037745,2.283880e-01,4,4,3.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,64,113,72807.057429,2.144198e-01,4,4,3.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,63,112,72807.077133,1.636038e-01,4,4,3.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,62,111,72807.096857,1.024021e-01,4,4,3.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,61,110,72807.116603,4.922583e-02,4,4,3.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,60,109,72807.136369,1.437907e-02,4,4,3.5,e,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,84,139,72807.853334,1.501338e-01,4,4,4.5,e,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,83,138,72807.866426,2.179685e-01,4,4,4.5,e,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,82,137,72807.879499,2.284340e-01,4,4,4.5,e,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,81,136,72807.892553,2.026634e-01,4,4,4.5,e,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,80,135,72807.905586,1.580235e-01,4,4,4.5,e,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,79,134,72807.918599,1.081460e-01,4,4,4.5,e,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,78,133,72807.931591,6.295952e-02,4,4,4.5,e,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,77,132,72807.944562,2.872342e-02,4,4,4.5,e,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,76,131,72807.957511,8.061946e-03,4,4,4.5,e,-4.5,+1,5,5,5.5,f,-2.5,+1
sigma+,sigma-,76,108,72811.502479,3.154860e-03,4,4,4.5,e,-4.5,+1,5,5,4.5,f,-2.5,+1
sigma+,sigma-,77,109,72811.502859,7.300609e-03,4,4,4.5,e,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,78,110,72811.503168,1.086145e-02,4,4,4.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,79,111,72811.503407,1.282569e-02,4,4,4.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,80,112,72811.503576,1.272292e-02,4,4,4.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,83,115,72811.503676,2.982049e-03,4,4,4.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,81,113,72811.503677,1.060244e-02,4,4,4.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,82,114,72811.503710,7.012726e-03,4,4,4.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,15,84,101813.654981,1.331211e-09,2,2,1.5,e,+1.5,+1,4,4,4.5,e,+3.5,+1
sigma+,sigma-,14,83,101813.771451,8.648783e-10,2,2,1.5,e,+0.5,+1,4,4,4.5,e,+2.5,+1
sigma+,sigma-,13,82,101813.888218,3.155482e-10,2,2,1.5,e,-0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,sigma-,12,81,101814.005290,5.843604e-11,2,2,1.5,e,-1.5,+1,4,4,4.5,e,+0.5,+1
sigma+,sigma-,15,67,101818.160119,7.531717e-02,2,2,1.5,e,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,14,66,101818.257045,3.239054e-02,2,2,1.5,e,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,13,65,101818.354183,1.083498e-02,2,2,1.5,e,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,12,64,101818.451538,2.174809e-03,2,2,1.5,e,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,25,85,101822.031799,8.337897e-02,2,2,2.5,e,+2.5,+1,4,4,4.5,e,+4.5,+1
sigma+,sigma-,24,84,101822.083658,4.615922e-02,2,2,2.5,e,+1.5,+1,4,4,4.5,e,+3.5,+1
sigma+,sigma-,23,83,101822.135312,2.299734e-02,2,2,2.5,e,+0.5,+1,4,4,4.5,e,+2.5,+1
sigma+,sigma-,22,82,101822.186756,9.820284e-03,2,2,2.5,e,-0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,sigma-,21,81,101822.237984,3.261364e-03,2,2,2.5,e,-1.5,+1,4,4,4.5,e,+0.5,+1
sigma+,sigma-,20,80,101822.288990,6.498276e-04,2,2,2.5,e,-2.5,+1,4,4,4.5,e,-0.5,+1
sigma+,sigma-,24,67,101826.588796,3.596360e-03,2,2,2.5,e,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,23,66,101826.620906,4.158801e-03,2,2,2.5,e,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,22,65,101826.652721,3.156640e-03,2,2,2.5,e,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,21,64,101826.684232,1.704137e-03,2,2,2.5,e,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,20,63,101826.715434,5.391662e-04,2,2,2.5,e,-2.5,+1,4,4,3.5,e,-0.5,+1
sigma+,sigma-,19,94,101850.677491,9.359707e-10,2,2,1.5,f,+1.5,-1,4,4,4.5,f,+3.5,-1
sigma+,sigma-,18,93,101850.792206,1.045252e-09,2,2,1.5,f,+0.5,-1,4,4,4.5,f,+2.5,-1
sigma+,sigma-,17,92,101850.907195,6.309336e-10,2,2,1.5,f,-0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,sigma-,16,91,101851.022466,1.896113e-10,2,2,1.5,f,-1.5,-1,4,4,4.5,f,+0.5,-1
sigma+,sigma-,19,75,101855.178111,4.263690e-01,2,2,1.5,f,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,18,74,101855.274527,1.833482e-01,2,2,1.5,f,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,17,73,101855.371143,6.132698e-02,2,2,1.5,f,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,16,72,101855.467964,1.230856e-02,2,2,1.5,f,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,31,95,101859.050289,4.721310e-01,2,2,2.5,f,+2.5,-1,4,4,4.5,f,+4.5,-1
sigma+,sigma-,30,94,101859.102647,2.614377e-01,2,2,2.5,f,+1.5,-1,4,4,4.5,f,+3.5,-1
sigma+,sigma-,29,93,101859.154811,1.302849e-01,2,2,2.5,f,+0.5,-1,4,4,4.5,f,+2.5,-1
sigma+,sigma-,28,92,101859.206777,5.564811e-02,2,2,2.5,f,-0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,sigma-,27,91,101859.258540,1.848582e-02,2,2,2.5,f,-1.5,-1,4,4,4.5,f,+0.5,-1
sigma+,sigma-,26,90,101859.310095,3.684294e-03,2,2,2.5,f,-2.5,-1,4,4,4.5,f,-0.5,-1
sigma+,sigma-,30,75,101863.603266,2.046978e-02,2,2,2.5,f,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,29,74,101863.637132,2.366548e-02,2,2,2.5,f,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,28,73,101863.670725,1.795824e-02,2,2,2.5,f,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,27,72,101863.704038,9.692341e-03,2,2,2.5,f,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,26,71,101863.737067,3.065677e-03,2,2,2.5,f,-2.5,-1,4,4,3.5,f,-0.5,-1
sigma+,sigma-,37,126,130906.221135,5.816493e-08,3,3,2.5,e,+2.5,-1,5,5,5.5,e,+4.5,-1
sigma+,sigma-,36,125,130906.275593,5.835941e-08,3,3,2.5,e,+1.5,-1,5,5,5.5,e,+3.5,-1
sigma+,sigma-,35,124,130906.330162,3.903316e-08,3,3,2.5,e,+0.5,-1,5,5,5.5,e,+2.5,-1
sigma+,sigma-,34,123,130906.384844,1.957854e-08,3,3,2.5,e,-0.5,-1,5,5,5.5,e,+1.5,-1
sigma+,sigma-,33,122,130906.439642,7.013897e-09,3,3,2.5,e,-1.5,-1,5,5,5.5,e,+0.5,-1
sigma+,sigma-,32,121,130906.494556,1.406971e-09,3,3,2.5,e,-2.5,-1,5,5,5.5,e,-0.5,-1
sigma+,sigma-,37,105,130909.863131,9.023242e-02,3,3,2.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,36,104,130909.903536,5.022676e-02,3,3,2.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,35,103,130909.943997,2.516300e-02,3,3,2.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,34,102,130909.984516,1.080576e-02,3,3,2.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,33,101,130910.025094,3.609248e-03,3,3,2.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,32,100,130910.065731,7.233398e-04,3,3,2.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,51,127,130912.073307,9.550547e-02,3,3,3.5,e,+3.5,-1,5,5,5.5,e,+5.5,-1
sigma+,sigma-,50,126,130912.096639,6.064064e-02,3,3,3.5,e,+2.5,-1,5,5,5.5,e,+4.5,-1
sigma+,sigma-,49,125,130912.119916,3.630212e-02,3,3,3.5,e,+1.5,-1,5,5,5.5,e,+3.5,-1
sigma+,sigma-,48,124,130912.143136,2.012161e-02,3,3,3.5,e,+0.5,-1,5,5,5.5,e,+2.5,-1
sigma+,sigma-,47,123,130912.166299,1.003742e-02,3,3,3.5,e,-0.5,-1,5,5,5.5,e,+1.5,-1
sigma+,sigma-,46,122,130912.189404,4.291612e-03,3,3,3.5,e,-1.5,-1,5,5,5.5,e,+0.5,-1
sigma+,sigma-,45,121,130912.212449,1.427117e-03,3,3,3.5,e,-2.5,-1,5,5,5.5,e,-0.5,-1
sigma+,sigma-,44,120,130912.235434,2.847314e-04,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-1.5,-1
sigma+,sigma-,11,67,130914.725245,2.400668e-10,1,1,1.5,f,+1.5,+1,4,4,3.5,e,+3.5,+1
sigma+,sigma-,10,66,130914.875027,1.059749e-10,1,1,1.5,f,+0.5,+1,4,4,3.5,e,+2.5,+1
sigma+,sigma-,9,65,130915.022794,3.639817e-11,1,1,1.5,f,-0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,sigma-,8,64,130915.168447,7.503625e-12,1,1,1.5,f,-1.5,+1,4,4,3.5,e,+0.5,+1
sigma+,sigma-,50,105,130915.738635,1.937487e-03,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,49,104,130915.747859,2.603413e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,48,103,130915.756971,2.459919e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,47,102,130915.765971,1.889164e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,46,101,130915.774856,1.190256e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,45,100,130915.783625,5.759917e-04,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,44,99,130915.792275,1.693878e-04,3,3,3.5,e,-3.5,-1,5,5,4.5,e,-1.5,-1
sigma+,sigma-,43,138,130953.824079,2.065030e-07,3,3,2.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,42,137,130953.877226,2.066248e-07,3,3,2.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,41,136,130953.930471,1.378124e-07,3,3,2.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,40,135,130953.983817,6.892774e-08,3,3,2.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,39,134,130954.037266,2.462111e-08,3,3,2.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,38,133,130954.090818,4.924273e-09,3,3,2.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,43,115,130957.461329,5.108892e-01,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,42,114,130957.501436,2.843586e-01,3,3,2.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,41,113,130957.541595,1.424491e-01,3,3,2.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,40,112,130957.581808,6.116700e-02,3,3,2.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,39,111,130957.622074,2.042875e-02,3,3,2.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,38,110,130957.662395,4.093826e-03,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,1,74,130957.870171,1.744253e-11,1,1,0.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,0,73,130958.278567,5.916571e-12,1,1,0.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,59,139,130959.671797,5.408312e-01,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+5.5,+1
sigma+,sigma-,58,138,130959.695422,3.434560e-01,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,57,137,130959.718996,2.056434e-01,3,3,3.5,f,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,56,136,130959.742519,1.140047e-01,3,3,3.5,f,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,55,135,130959.765989,5.688026e-02,3,3,3.5,f,-0.5,+1,5,5,5.5,f,+1.5,+1
sigma+,sigma-,54,134,130959.789406,2.432434e-02,3,3,3.5,f,-1.5,+1,5,5,5.5,f,+0.5,+1
sigma+,sigma-,53,133,130959.812768,8.090282e-03,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-0.5,+1
sigma+,sigma-,52,132,130959.836074,1.614450e-03,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-1.5,+1
sigma+,sigma-,58,115,130963.332671,1.102790e-02,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,57,114,130963.343207,1.481455e-02,3,3,3.5,f,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,56,113,130963.353643,1.399439e-02,3,3,3.5,f,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,55,112,130963.363979,1.074450e-02,3,3,3.5,f,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,54,111,130963.374214,6.767630e-03,3,3,3.5,f,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,53,110,130963.384345,3.274067e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma+,sigma-,52,109,130963.394372,9.625524e-04,3,3,3.5,f,-3.5,+1,5,5,4.5,f,-1.5,+1
sigma+,sigma-,7,94,130968.386468,4.643905e-12,1,1,1.5,e,+1.5,-1,4,4,4.5,f,+3.5,-1
sigma+,sigma-,6,93,130968.564823,3.430973e-12,1,1,1.5,e,+0.5,-1,4,4,4.5,f,+2.5,-1
sigma+,sigma-,5,92,130968.741183,1.447913e-12,1,1,1.5,e,-0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,sigma-,7,75,130972.887087,2.336594e-08,1,1,1.5,e,+1.5,-1,4,4,3.5,f,+3.5,-1
sigma+,sigma-,6,74,130973.047144,1.029132e-08,1,1,1.5,e,+0.5,-1,4,4,3.5,f,+2.5,-1
sigma+,sigma-,5,73,130973.205131,3.526784e-09,1,1,1.5,e,-0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,sigma-,4,72,130973.360944,7.254654e-10,1,1,1.5,e,-1.5,-1,4,4,3.5,f,+0.5,-1
sigma+,sigma-,31,105,174538.276551,7.705762e-10,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+4.5,-1
sigma+,sigma-,30,104,174538.317630,4.342349e-10,2,2,2.5,f,+1.5,-1,5,5,4.5,e,+3.5,-1
sigma+,sigma-,29,103,174538.358450,2.202474e-10,2,2,2.5,f,+0.5,-1,5,5,4.5,e,+2.5,-1
sigma+,sigma-,28,102,174538.399007,9.576039e-11,2,2,2.5,f,-0.5,-1,5,5,4.5,e,+1.5,-1
sigma+,sigma-,27,101,174538.439295,3.238576e-11,2,2,2.5,f,-1.5,-1,5,5,4.5,e,+0.5,-1
sigma+,sigma-,26,100,174538.479308,6.572229e-12,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-0.5,-1
sigma+,sigma-,15,114,174625.080070,8.053215e-12,2,2,1.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,14,113,174625.196593,6.081805e-12,2,2,1.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,13,112,174625.313347,2.624898e-12,2,2,1.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,25,138,174629.819519,2.032801e-12,2,2,2.5,e,+2.5,+1,5,5,5.5,f,+4.5,+1
sigma+,sigma-,24,137,174629.884537,2.013128e-12,2,2,2.5,e,+1.5,+1,5,5,5.5,f,+3.5,+1
sigma+,sigma-,23,136,174629.949330,1.328859e-12,2,2,2.5,e,+0.5,+1,5,5,5.5,f,+2.5,+1
sigma+,sigma-,25,115,174633.456769,1.327595e-08,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+4.5,+1
sigma+,sigma-,24,114,174633.508747,7.475146e-09,2,2,2.5,e,+1.5,+1,5,5,4.5,f,+3.5,+1
sigma+,sigma-,23,113,174633.560454,3.788408e-09,2,2,2.5,e,+0.5,+1,5,5,4.5,f,+2.5,+1
sigma+,sigma-,22,112,174633.611885,1.645845e-09,2,2,2.5,e,-0.5,+1,5,5,4.5,f,+1.5,+1
sigma+,sigma-,21,111,174633.663032,5.561862e-10,2,2,2.5,e,-1.5,+1,5,5,4.5,f,+0.5,+1
sigma+,sigma-,20,110,174633.713889,1.127842e-10,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,110,20,-174633.713889,1.127842e-10,5,5,4.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,111,21,-174633.663032,5.561862e-10,5,5,4.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,112,22,-174633.611885,1.645845e-09,5,5,4.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,113,23,-174633.560454,3.788408e-09,5,5,4.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,114,24,-174633.508747,7.475146e-09,5,5,4.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,115,25,-174633.456769,1.327595e-08,5,5,4.5,f,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,136,23,-174629.949330,1.328859e-12,5,5,5.5,f,+2.5,+1,2,2,2.5,e,+0.5,+1
sigma-,sigma+,137,24,-174629.884537,2.013128e-12,5,5,5.5,f,+3.5,+1,2,2,2.5,e,+1.5,+1
sigma-,sigma+,138,25,-174629.819519,2.032801e-12,5,5,5.5,f,+4.5,+1,2,2,2.5,e,+2.5,+1
sigma-,sigma+,112,13,-174625.313347,2.624898e-12,5,5,4.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,113,14,-174625.196593,6.081805e-12,5,5,4.5,f,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,114,15,-174625.080070,8.053215e-12,5,5,4.5,f,+3.5,+1,2,2,1.5,e,+1.5,+1
sigma-,sigma+,100,26,-174538.479308,6.572229e-12,5,5,4.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,101,27,-174538.439295,3.238576e-11,5,5,4.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,102,28,-174538.399007,9.576039e-11,5,5,4.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,103,29,-174538.358450,2.202474e-10,5,5,4.5,e,+2.5,-1,2,2,2.5,f,+0.5,-1
sigma-,sigma+,104,30,-174538.317630,4.342349e-10,5,5,4.5,e,+3.5,-1,2,2,2.5,f,+1.5,-1
sigma-,sigma+,105,31,-174538.276551,7.705762e-10,5,5,4.5,e,+4.5,-1,2,2,2.5,f,+2.5,-1
sigma-,sigma+,72,4,-130973.360944,7.254654e-10,4,4,3.5,f,+0.5,-1,1,1,1.5,e,-1.5,-1
sigma-,sigma+,73,5,-130973.205131,3.526784e-09,4,4,3.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,74,6,-130973.047144,1.029132e-08,4,4,3.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,75,7,-130972.887087,2.336594e-08,4,4,3.5,f,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,92,5,-130968.741183,1.447913e-12,4,4,4.5,f,+1.5,-1,1,1,1.5,e,-0.5,-1
sigma-,sigma+,93,6,-130968.564823,3.430973e-12,4,4,4.5,f,+2.5,-1,1,1,1.5,e,+0.5,-1
sigma-,sigma+,94,7,-130968.386468,4.643905e-12,4,4,4.5,f,+3.5,-1,1,1,1.5,e,+1.5,-1
sigma-,sigma+,109,52,-130963.394372,9.625524e-04,5,5,4.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,110,53,-130963.384345,3.274067e-03,5,5,4.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,111,54,-130963.374214,6.767630e-03,5,5,4.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,112,55,-130963.363979,1.074450e-02,5,5,4.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,113,56,-130963.353643,1.399439e-02,5,5,4.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,114,57,-130963.343207,1.481455e-02,5,5,4.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,115,58,-130963.332671,1.102790e-02,5,5,4.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,132,52,-130959.836074,1.614450e-03,5,5,5.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,133,53,-130959.812768,8.090282e-03,5,5,5.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,134,54,-130959.789406,2.432434e-02,5,5,5.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,135,55,-130959.765989,5.688026e-02,5,5,5.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,136,56,-130959.742519,1.140047e-01,5,5,5.5,f,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,137,57,-130959.718996,2.056434e-01,5,5,5.5,f,+3.5,+1,3,3,3.5,f,+1.5,+1
sigma-,sigma+,138,58,-130959.695422,3.434560e-01,5,5,5.5,f,+4.5,+1,3,3,3.5,f,+2.5,+1
sigma-,sigma+,139,59,-130959.671797,5.408312e-01,5,5,5.5,f,+5.5,+1,3,3,3.5,f,+3.5,+1
sigma-,sigma+,73,0,-130958.278567,5.916571e-12,4,4,3.5,f,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,74,1,-130957.870171,1.744253e-11,4,4,3.5,f,+2.5,-1,1,1,0.5,e,+0.5,-1
sigma-,sigma+,110,38,-130957.662395,4.093826e-03,5,5,4.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,111,39,-130957.622074,2.042875e-02,5,5,4.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,112,40,-130957.581808,6.116700e-02,5,5,4.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,113,41,-130957.541595,1.424491e-01,5,5,4.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,114,42,-130957.501436,2.843586e-01,5,5,4.5,f,+3.5,+1,3,3,2.5,f,+1.5,+1
