eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma-,sigma+,115,113,-0.039309,1.781750e-02,5,5,4.5,f,+4.5,+1,5,5,4.5,f,+2.5,+1
sigma-,sigma+,85,83,-0.039277,1.599225e-02,4,4,4.5,e,+4.5,+1,4,4,4.5,e,+2.5,+1
sigma-,sigma+,84,82,-0.039255,3.726862e-02,4,4,4.5,e,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,83,81,-0.039233,5.583257e-02,4,4,4.5,e,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,82,80,-0.039211,6.638308e-02,4,4,4.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,81,79,-0.039189,6.629831e-02,4,4,4.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,80,78,-0.039167,5.561894e-02,4,4,4.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,79,77,-0.039144,3.703124e-02,4,4,4.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,78,76,-0.039122,1.584981e-02,4,4,4.5,e,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,95,93,-0.034152,1.598772e-02,4,4,4.5,f,+4.5,-1,4,4,4.5,f,+2.5,-1
sigma-,sigma+,94,92,-0.034133,3.726101e-02,4,4,4.5,f,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,93,91,-0.034114,5.582566e-02,4,4,4.5,f,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,92,90,-0.034095,6.638026e-02,4,4,4.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,91,89,-0.034075,6.630096e-02,4,4,4.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,90,88,-0.034056,5.562582e-02,4,4,4.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,89,87,-0.034036,3.703897e-02,4,4,4.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,88,86,-0.034017,1.585448e-02,4,4,4.5,f,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,127,125,-0.031414,1.312268e-02,5,5,5.5,e,+5.5,-1,5,5,5.5,e,+3.5,-1
sigma-,sigma+,126,124,-0.031400,3.218234e-02,5,5,5.5,e,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,125,123,-0.031386,5.144690e-02,5,5,5.5,e,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,124,122,-0.031372,6.663200e-02,5,5,5.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,123,121,-0.031358,7.489489e-02,5,5,5.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,122,120,-0.031343,7.482842e-02,5,5,5.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,121,119,-0.031329,6.645474e-02,5,5,5.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,120,118,-0.031315,5.121900e-02,5,5,5.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,119,117,-0.031300,3.198291e-02,5,5,5.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,118,116,-0.031286,1.301821e-02,5,5,5.5,e,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,139,137,-0.026173,1.311892e-02,5,5,5.5,f,+5.5,+1,5,5,5.5,f,+3.5,+1
sigma-,sigma+,138,136,-0.026161,3.217512e-02,5,5,5.5,f,+4.5,+1,5,5,5.5,f,+2.5,+1
sigma-,sigma+,137,135,-0.026149,5.143860e-02,5,5,5.5,f,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,136,134,-0.026137,6.662547e-02,5,5,5.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,135,133,-0.026125,7.489237e-02,5,5,5.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,134,132,-0.026113,7.483078e-02,5,5,5.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,133,131,-0.026101,6.646121e-02,5,5,5.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,132,130,-0.026088,5.122740e-02,5,5,5.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,131,129,-0.026076,3.199032e-02,5,5,5.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,130,128,-0.026063,1.302211e-02,5,5,5.5,f,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,119,96,3.514100,1.606083e-04,5,5,5.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,120,97,3.521283,5.687611e-04,5,5,5.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,131,106,3.521668,1.604490e-04,5,5,5.5,f,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,132,107,3.528322,5.683654e-04,5,5,5.5,f,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,121,98,3.528451,1.239194e-03,5,5,5.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,133,108,3.534963,1.238696e-03,5,5,5.5,f,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,122,99,3.535605,2.115880e-03,5,5,5.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,134,109,3.541592,2.115647e-03,5,5,5.5,f,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,123,100,3.542744,3.073428e-03,5,5,5.5,e,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,135,110,3.548208,3.073980e-03,5,5,5.5,f,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,124,101,3.549870,3.918458e-03,5,5,5.5,e,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,136,111,3.554812,3.920287e-03,5,5,5.5,f,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,125,102,3.556981,4.390930e-03,5,5,5.5,e,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,137,112,3.561405,4.394234e-03,5,5,5.5,f,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,126,103,3.564078,4.165458e-03,5,5,5.5,e,+4.5,-1,5,5,4.5,e,+2.5,-1
sigma-,sigma+,138,113,3.567985,4.169772e-03,5,5,5.5,f,+4.5,+1,5,5,4.5,f,+2.5,+1
sigma-,sigma+,127,104,3.571161,2.852579e-03,5,5,5.5,e,+5.5,-1,5,5,4.5,e,+3.5,-1
sigma-,sigma+,139,114,3.574552,2.856336e-03,5,5,5.5,f,+5.5,+1,5,5,4.5,f,+3.5,+1
sigma-,sigma+,79,60,4.361740,3.831916e-04,4,4,4.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,89,68,4.369075,3.829251e-04,4,4,4.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,80,61,4.371688,1.307920e-03,4,4,4.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,90,69,4.378378,1.307390e-03,4,4,4.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,81,62,4.381614,2.712691e-03,4,4,4.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,91,70,4.387662,2.712374e-03,4,4,4.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,82,63,4.391518,4.321053e-03,4,4,4.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,92,71,4.396927,4.321782e-03,4,4,4.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,83,64,4.401400,5.646334e-03,4,4,4.5,e,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,93,72,4.406172,5.648887e-03,4,4,4.5,f,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,84,65,4.411260,5.996274e-03,4,4,4.5,e,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,94,73,4.415398,6.000671e-03,4,4,4.5,f,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,85,66,4.421098,4.477518e-03,4,4,4.5,e,+4.5,+1,4,4,3.5,e,+2.5,+1
sigma-,sigma+,95,74,4.424605,4.482049e-03,4,4,4.5,f,+4.5,-1,4,4,3.5,f,+2.5,-1
sigma-,sigma+,47,32,5.702403,1.028070e-03,3,3,3.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,55,38,5.709370,1.027653e-03,3,3,3.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,48,33,5.718208,3.271962e-03,3,3,3.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,56,39,5.724349,3.271563e-03,3,3,3.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,49,34,5.733970,6.101795e-03,3,3,3.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,57,40,5.739289,6.102768e-03,3,3,3.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,50,35,5.749689,8.092024e-03,3,3,3.5,e,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,58,41,5.754191,8.095567e-03,3,3,3.5,f,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,51,36,5.765366,7.042690e-03,3,3,3.5,e,+3.5,-1,3,3,2.5,e,+1.5,-1
sigma-,sigma+,59,42,5.769055,7.047714e-03,3,3,3.5,f,+3.5,+1,3,3,2.5,f,+1.5,+1
sigma-,sigma+,23,12,8.190252,2.455220e-03,2,2,2.5,e,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,29,16,8.196559,2.454917e-03,2,2,2.5,f,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,24,13,8.222919,6.496427e-03,2,2,2.5,e,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,30,17,8.228076,6.497405e-03,2,2,2.5,f,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,25,14,8.255459,8.057983e-03,2,2,2.5,e,+2.5,+1,2,2,1.5,e,+0.5,+1
sigma-,sigma+,31,18,8.259474,8.061368e-03,2,2,2.5,f,+2.5,-1,2,2,1.5,f,+0.5,-1
sigma-,sigma+,7,0,14.775017,3.962353e-02,1,1,1.5,e,+1.5,-1,1,1,0.5,e,-0.5,-1
sigma-,sigma+,11,2,14.779797,3.962866e-02,1,1,1.5,f,+1.5,+1,1,1,0.5,f,-0.5,+1
sigma-,sigma+,3,21,29073.081240,1.344548e-02,1,1,0.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,2,20,29073.262649,6.772473e-02,1,1,0.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,3,12,29081.362156,1.193790e-01,1,1,0.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,11,22,29088.132980,4.048574e-02,1,1,1.5,f,+1.5,+1,2,2,2.5,e,-0.5,+1
sigma-,sigma+,10,21,29088.191510,1.068984e-01,1,1,1.5,f,+0.5,+1,2,2,2.5,e,-1.5,+1
sigma-,sigma+,9,20,29088.249606,1.322776e-01,1,1,1.5,f,-0.5,+1,2,2,2.5,e,-2.5,+1
sigma-,sigma+,1,27,29094.242765,1.346347e-02,1,1,0.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,0,26,29094.430303,6.774189e-02,1,1,0.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,11,13,29096.446691,5.948664e-02,1,1,1.5,f,+1.5,+1,2,2,1.5,e,-0.5,+1
sigma-,sigma+,10,12,29096.472426,6.030439e-02,1,1,1.5,f,+0.5,+1,2,2,1.5,e,-1.5,+1
sigma-,sigma+,1,16,29102.525389,1.193526e-01,1,1,0.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,7,28,29109.291264,4.046905e-02,1,1,1.5,e,+1.5,-1,2,2,2.5,f,-0.5,-1
sigma-,sigma+,6,27,29109.354024,1.068691e-01,1,1,1.5,e,+0.5,-1,2,2,2.5,f,-1.5,-1
sigma-,sigma+,5,26,29109.416331,1.322603e-01,1,1,1.5,e,-0.5,-1,2,2,2.5,f,-2.5,-1
sigma-,sigma+,7,17,29117.605524,5.950335e-02,1,1,1.5,e,+1.5,-1,2,2,1.5,f,-0.5,-1
sigma-,sigma+,6,16,29117.636648,6.034207e-02,1,1,1.5,e,+0.5,-1,2,2,1.5,f,-1.5,-1
sigma-,sigma+,19,47,43614.161639,4.064437e-04,2,2,1.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,18,46,43614.208894,2.045880e-03,2,2,1.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,17,45,43614.256231,6.179049e-03,2,2,1.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,16,44,43614.303650,1.451542e-02,2,2,1.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,19,34,43619.950199,1.949833e-02,2,2,1.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,18,33,43619.981650,5.208632e-02,2,2,1.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,17,32,43620.013138,6.522265e-02,2,2,1.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,31,48,43622.522916,8.232207e-03,2,2,2.5,f,+2.5,-1,3,3,3.5,e,+0.5,-1
sigma-,sigma+,30,47,43622.538811,2.626590e-02,2,2,2.5,f,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,29,46,43622.554670,4.910272e-02,2,2,2.5,f,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,28,45,43622.570491,6.527429e-02,2,2,2.5,f,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,27,44,43622.586274,5.694213e-02,2,2,2.5,f,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,31,35,43628.327238,6.054037e-03,2,2,2.5,f,+2.5,-1,3,3,2.5,e,+0.5,-1
sigma-,sigma+,30,34,43628.327372,1.096725e-02,2,2,2.5,f,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,28,32,43628.327398,6.172340e-03,2,2,2.5,f,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,29,33,43628.327425,1.103822e-02,2,2,2.5,f,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,15,55,43661.767693,4.087286e-04,2,2,1.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,14,54,43661.820861,2.053942e-03,2,2,1.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,13,53,43661.874111,6.192961e-03,2,2,1.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,12,52,43661.927447,1.452346e-02,2,2,1.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,15,40,43667.556639,1.949294e-02,2,2,1.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,14,39,43667.594827,5.207354e-02,2,2,1.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,13,38,43667.633060,6.520874e-02,2,2,1.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,25,56,43670.125937,8.228743e-03,2,2,2.5,e,+2.5,+1,3,3,3.5,f,+0.5,+1
sigma-,sigma+,24,55,43670.146609,2.625663e-02,2,2,2.5,e,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,23,54,43670.167238,4.908879e-02,2,2,2.5,e,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,22,53,43670.187822,6.526038e-02,2,2,2.5,e,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,21,52,43670.208362,5.693409e-02,2,2,2.5,e,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,25,41,43675.929822,6.057502e-03,2,2,2.5,e,+2.5,+1,3,3,2.5,f,+0.5,+1
sigma-,sigma+,24,40,43675.935555,1.097962e-02,2,2,2.5,e,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,23,39,43675.941205,1.105686e-02,2,2,2.5,e,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,22,38,43675.946771,6.186250e-03,2,2,2.5,e,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,43,81,58145.969216,3.711567e-05,3,3,2.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,42,80,58145.989336,1.868624e-04,3,3,2.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,41,79,58146.009486,5.644774e-04,3,3,2.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,40,78,58146.029666,1.326280e-03,3,3,2.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,39,77,58146.049878,2.671075e-03,3,3,2.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,38,76,58146.070119,4.841591e-03,3,3,2.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,43,64,58150.409850,4.704681e-03,3,3,2.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,42,63,58150.420066,1.506982e-02,3,3,2.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,41,62,58150.430290,2.828396e-02,3,3,2.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,40,61,58150.440522,3.774963e-02,3,3,2.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,39,60,58150.450762,3.306416e-02,3,3,2.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,59,82,58151.797602,2.397431e-03,3,3,3.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,58,81,58151.802866,8.207360e-03,3,3,3.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,57,80,58151.808123,1.707267e-02,3,3,3.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,56,79,58151.813371,2.727440e-02,3,3,3.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,55,78,58151.818612,3.574234e-02,3,3,3.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,54,77,58151.823844,3.806580e-02,3,3,3.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,53,76,58151.829068,2.850454e-02,3,3,3.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,54,60,58156.224728,1.198793e-03,3,3,3.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,55,61,58156.229467,2.558175e-03,3,3,3.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,56,62,58156.234175,3.396816e-03,3,3,3.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,57,63,58156.238852,3.382870e-03,3,3,3.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,58,64,58156.243500,2.526795e-03,3,3,3.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,59,65,58156.248117,1.174384e-03,3,3,3.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,37,91,58230.599720,3.757567e-05,3,3,2.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,36,90,58230.625681,1.887483e-04,3,3,2.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,35,89,58230.651673,5.688734e-04,3,3,2.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,34,88,58230.677696,1.333548e-03,3,3,2.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,33,87,58230.703751,2.679540e-03,3,3,2.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,32,86,58230.729838,4.845732e-03,3,3,2.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,37,72,58235.040006,4.703227e-03,3,3,2.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,36,71,58235.056702,1.506555e-02,3,3,2.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,35,70,58235.073411,2.827667e-02,3,3,2.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,34,69,58235.090130,3.774091e-02,3,3,2.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,33,68,58235.106862,3.305741e-02,3,3,2.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,51,92,58236.425142,2.396409e-03,3,3,3.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,50,91,58236.435438,8.204235e-03,3,3,3.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,49,90,58236.445722,1.706695e-02,3,3,3.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,48,89,58236.455995,2.726653e-02,3,3,3.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,47,88,58236.466257,3.573372e-02,3,3,3.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,46,87,58236.476507,3.805843e-02,3,3,3.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,45,86,58236.486745,2.850040e-02,3,3,3.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,51,73,58240.874673,1.175406e-03,3,3,3.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,50,72,58240.875724,2.530914e-03,3,3,3.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,49,71,58240.876744,3.390972e-03,3,3,3.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,48,70,58240.877733,3.407567e-03,3,3,3.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,47,69,58240.878691,2.568253e-03,3,3,3.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,46,68,58240.879618,1.204450e-03,3,3,3.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,75,123,72671.092550,5.922066e-06,4,4,3.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,74,122,72671.103146,2.982598e-05,4,4,3.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,73,121,72671.113758,9.013106e-05,4,4,3.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,72,120,72671.124387,2.118444e-04,4,4,3.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,71,119,72671.135033,4.267954e-04,4,4,3.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,70,118,72671.145696,7.738776e-04,4,4,3.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,69,117,72671.156376,1.299297e-03,4,4,3.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,68,116,72671.167074,2.056827e-03,4,4,3.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,75,102,72674.680917,1.536842e-03,4,4,3.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,74,101,72674.684387,5.272746e-03,4,4,3.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,73,100,72674.687860,1.099238e-02,4,4,3.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,72,99,72674.691336,1.759988e-02,4,4,3.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,71,98,72674.694814,2.311578e-02,4,4,3.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,70,97,72674.698294,2.467394e-02,4,4,3.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,69,96,72674.701777,1.851838e-02,4,4,3.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,95,124,72675.559123,8.869734e-04,4,4,4.5,f,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,94,123,72675.560514,3.150592e-03,4,4,4.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,93,122,72675.561903,6.885120e-03,4,4,4.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,92,121,72675.563289,1.179134e-02,4,4,4.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,91,120,72675.564673,1.717851e-02,4,4,4.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,90,119,72675.566055,2.196637e-02,4,4,4.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,89,118,72675.567434,2.468713e-02,4,4,4.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,88,117,72675.568810,2.348757e-02,4,4,4.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,87,116,72675.570185,1.613113e-02,4,4,4.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,88,96,72679.114211,3.322377e-04,4,4,4.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,89,97,72679.120031,7.728535e-04,4,4,4.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,90,98,72679.125835,1.155756e-03,4,4,4.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,91,99,72679.131622,1.371738e-03,4,4,4.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,92,100,72679.137391,1.367609e-03,4,4,4.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,93,101,72679.143144,1.145349e-03,4,4,4.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,94,102,72679.148881,7.612893e-04,4,4,4.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,95,103,72679.154601,3.252986e-04,4,4,4.5,f,+4.5,-1,5,5,4.5,e,+2.5,-1
sigma-,sigma+,1,46,72716.883500,4.601099e-08,1,1,0.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,0,45,72717.086738,1.433214e-07,1,1,0.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,1,33,72722.656256,2.642279e-02,1,1,0.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
