eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma-,sigma+,53,76,58151.855159,2.857867e-02,3,3,3.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,54,60,58156.290611,1.190272e-03,3,3,3.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,55,61,58156.290612,2.550581e-03,3,3,3.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,56,62,58156.290613,3.400772e-03,3,3,3.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,57,63,58156.290614,3.400769e-03,3,3,3.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,58,64,58156.290615,2.550575e-03,3,3,3.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,59,65,58156.290616,1.190267e-03,3,3,3.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,37,91,58230.698956,3.783368e-05,3,3,2.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,36,90,58230.698961,1.891686e-04,3,3,2.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,35,89,58230.698967,5.675062e-04,3,3,2.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,34,88,58230.698972,1.324182e-03,3,3,2.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,33,87,58230.698977,2.648367e-03,3,3,2.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,32,86,58230.698982,4.767065e-03,3,3,2.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,37,72,58235.134417,4.722214e-03,3,3,2.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,36,71,58235.134420,1.511109e-02,3,3,2.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,35,70,58235.134424,2.833329e-02,3,3,2.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,34,69,58235.134427,3.777773e-02,3,3,2.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,33,68,58235.134430,3.305552e-02,3,3,2.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,51,92,58236.495146,2.381560e-03,3,3,3.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,50,91,58236.495148,8.165347e-03,3,3,3.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,49,90,58236.495150,1.701113e-02,3,3,3.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,48,89,58236.495152,2.721781e-02,3,3,3.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,47,88,58236.495154,3.572336e-02,3,3,3.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,46,87,58236.495156,3.810491e-02,3,3,3.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,45,86,58236.495158,2.857867e-02,3,3,3.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,51,73,58240.930608,1.190268e-03,3,3,3.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,50,72,58240.930609,2.550576e-03,3,3,3.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,49,71,58240.930609,3.400771e-03,3,3,3.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,48,70,58240.930609,3.400775e-03,3,3,3.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,47,69,58240.930609,2.550584e-03,3,3,3.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,46,68,58240.930609,1.190273e-03,3,3,3.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,75,123,72671.161237,6.129125e-06,4,4,3.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,74,122,72671.161239,3.064567e-05,4,4,3.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,73,121,72671.161241,9.193715e-05,4,4,3.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,72,120,72671.161243,2.145203e-04,4,4,3.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,71,119,72671.161245,4.290413e-04,4,4,3.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,70,118,72671.161247,7.722754e-04,4,4,3.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,69,117,72671.161250,1.287128e-03,4,4,3.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,68,116,72671.161252,2.022632e-03,4,4,3.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,75,102,72674.738697,1.542206e-03,4,4,3.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,74,101,72674.738697,5.287565e-03,4,4,3.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,73,100,72674.738698,1.101576e-02,4,4,3.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,72,99,72674.738699,1.762522e-02,4,4,3.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,71,98,72674.738700,2.313311e-02,4,4,3.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,70,97,72674.738700,2.467532e-02,4,4,3.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,69,96,72674.738701,1.850649e-02,4,4,3.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,95,124,72675.596703,8.817360e-04,4,4,4.5,f,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,94,123,72675.596703,3.135061e-03,4,4,4.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,93,122,72675.596703,6.857944e-03,4,4,4.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,92,121,72675.596704,1.175647e-02,4,4,4.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,91,120,72675.596704,1.714485e-02,4,4,4.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,90,119,72675.596704,2.194541e-02,4,4,4.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,89,118,72675.596705,2.468858e-02,4,4,4.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,88,117,72675.596705,2.351293e-02,4,4,4.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,87,116,72675.596705,1.616513e-02,4,4,4.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,88,96,72679.174156,3.305423e-04,4,4,4.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,89,97,72679.174157,7.712648e-04,4,4,4.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,90,98,72679.174159,1.156897e-03,4,4,4.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,91,99,72679.174160,1.377257e-03,4,4,4.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,92,100,72679.174161,1.377256e-03,4,4,4.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,93,101,72679.174162,1.156894e-03,4,4,4.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,94,102,72679.174163,7.712625e-04,4,4,4.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,95,103,72679.174164,3.305409e-04,4,4,4.5,f,+4.5,-1,5,5,4.5,e,+2.5,-1
sigma-,sigma+,1,33,72722.836442,2.667481e-02,1,1,0.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,0,32,72722.836479,1.333742e-01,1,1,0.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,7,47,72732.087861,4.897125e-03,1,1,1.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,6,46,72732.087877,2.448561e-02,1,1,1.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,5,45,72732.087893,7.345676e-02,1,1,1.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,4,44,72732.087908,1.713990e-01,1,1,1.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,7,34,72737.884044,6.530342e-03,1,1,1.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,6,33,72737.884056,1.741429e-02,1,1,1.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,5,32,72737.884068,2.176792e-02,1,1,1.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,3,39,72749.286441,2.667480e-02,1,1,0.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,2,38,72749.286478,1.333741e-01,1,1,0.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,11,55,72758.537862,4.897123e-03,1,1,1.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,10,54,72758.537877,2.448560e-02,1,1,1.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,9,53,72758.537893,7.345675e-02,1,1,1.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,8,52,72758.537909,1.713990e-01,1,1,1.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,11,40,72764.334044,6.530355e-03,1,1,1.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,10,39,72764.334057,1.741432e-02,1,1,1.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,9,38,72764.334070,2.176796e-02,1,1,1.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,67,135,72803.411229,6.129151e-06,4,4,3.5,e,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,66,134,72803.411232,3.064578e-05,4,4,3.5,e,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,65,133,72803.411235,9.193742e-05,4,4,3.5,e,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,64,132,72803.411239,2.145208e-04,4,4,3.5,e,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,63,131,72803.411242,4.290420e-04,4,4,3.5,e,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,62,130,72803.411245,7.722763e-04,4,4,3.5,e,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,61,129,72803.411249,1.287128e-03,4,4,3.5,e,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,60,128,72803.411252,2.022632e-03,4,4,3.5,e,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,67,112,72806.988689,1.542206e-03,4,4,3.5,e,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,66,111,72806.988691,5.287565e-03,4,4,3.5,e,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,65,110,72806.988693,1.101576e-02,4,4,3.5,e,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,64,109,72806.988695,1.762522e-02,4,4,3.5,e,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,63,108,72806.988697,2.313310e-02,4,4,3.5,e,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,62,107,72806.988699,2.467532e-02,4,4,3.5,e,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,61,106,72806.988701,1.850649e-02,4,4,3.5,e,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,85,136,72807.846694,8.817360e-04,4,4,4.5,e,+4.5,+1,5,5,5.5,f,+2.5,+1
sigma-,sigma+,84,135,72807.846696,3.135061e-03,4,4,4.5,e,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,83,134,72807.846697,6.857944e-03,4,4,4.5,e,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,82,133,72807.846698,1.175647e-02,4,4,4.5,e,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,81,132,72807.846700,1.714485e-02,4,4,4.5,e,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,80,131,72807.846701,2.194541e-02,4,4,4.5,e,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,79,130,72807.846702,2.468858e-02,4,4,4.5,e,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,78,129,72807.846704,2.351293e-02,4,4,4.5,e,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,77,128,72807.846705,1.616513e-02,4,4,4.5,e,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,78,106,72811.424155,3.305429e-04,4,4,4.5,e,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,79,107,72811.424155,7.712661e-04,4,4,4.5,e,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,80,108,72811.424156,1.156898e-03,4,4,4.5,e,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,81,109,72811.424156,1.377259e-03,4,4,4.5,e,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,82,110,72811.424156,1.377258e-03,4,4,4.5,e,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,83,111,72811.424156,1.156895e-03,4,4,4.5,e,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,84,112,72811.424156,7.712630e-04,4,4,4.5,e,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,85,113,72811.424156,3.305410e-04,4,4,4.5,e,+4.5,+1,5,5,4.5,f,+2.5,+1
sigma-,sigma+,15,63,101818.187990,6.122969e-03,2,2,1.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,14,62,101818.188000,3.061486e-02,2,2,1.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,13,61,101818.188010,9.184460e-02,2,2,1.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,12,60,101818.188019,2.143041e-01,2,2,1.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,25,81,101822.082195,1.889532e-03,2,2,2.5,e,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,24,80,101822.082200,9.447657e-03,2,2,2.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,23,79,101822.082205,2.834296e-02,2,2,2.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,22,78,101822.082211,6.613355e-02,2,2,2.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,21,77,101822.082216,1.322671e-01,2,2,2.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,20,76,101822.082221,2.380806e-01,2,2,2.5,e,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,25,64,101826.517656,1.511696e-03,2,2,2.5,e,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,24,63,101826.517659,4.837433e-03,2,2,2.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,23,62,101826.517662,9.070199e-03,2,2,2.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,22,61,101826.517666,1.209361e-02,2,2,2.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,21,60,101826.517669,1.058192e-02,2,2,2.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,19,71,101855.217991,6.122969e-03,2,2,1.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,18,70,101855.218001,3.061485e-02,2,2,1.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,17,69,101855.218011,9.184459e-02,2,2,1.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,16,68,101855.218020,2.143041e-01,2,2,1.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,31,91,101859.112196,1.889532e-03,2,2,2.5,f,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,30,90,101859.112201,9.447656e-03,2,2,2.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,29,89,101859.112206,2.834296e-02,2,2,2.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,28,88,101859.112212,6.613355e-02,2,2,2.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,27,87,101859.112217,1.322671e-01,2,2,2.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,26,86,101859.112222,2.380806e-01,2,2,2.5,f,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,31,72,101863.547657,1.511699e-03,2,2,2.5,f,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,30,71,101863.547660,4.837444e-03,2,2,2.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,29,70,101863.547663,9.070217e-03,2,2,2.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,28,69,101863.547667,1.209364e-02,2,2,2.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,27,68,101863.547670,1.058195e-02,2,2,2.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,37,101,130909.873125,2.040889e-03,3,3,2.5,e,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,36,100,130909.873129,1.020445e-02,3,3,2.5,e,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,35,99,130909.873133,3.061335e-02,3,3,2.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,34,98,130909.873137,7.143116e-02,3,3,2.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,33,97,130909.873141,1.428624e-01,3,3,2.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,32,96,130909.873145,2.571523e-01,3,3,2.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,51,123,130912.091856,8.264238e-04,3,3,3.5,e,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,50,122,130912.091858,4.132118e-03,3,3,3.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,49,121,130912.091860,1.239635e-02,3,3,3.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,48,120,130912.091863,2.892481e-02,3,3,3.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,47,119,130912.091865,5.784962e-02,3,3,3.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,46,118,130912.091867,1.041293e-01,3,3,3.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,45,117,130912.091870,1.735488e-01,3,3,3.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,44,116,130912.091872,2.727194e-01,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,11,63,130914.828486,1.368020e-10,1,1,1.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,10,62,130914.828500,6.840118e-10,1,1,1.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,9,61,130914.828515,2.052041e-09,1,1,1.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,8,60,130914.828530,4.788109e-09,1,1,1.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,51,102,130915.669316,4.722515e-04,3,3,3.5,e,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,50,101,130915.669317,1.619149e-03,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,49,100,130915.669317,3.373231e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,48,99,130915.669318,5.397173e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,47,98,130915.669319,7.083796e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,46,97,130915.669320,7.556055e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,45,96,130915.669321,5.667046e-03,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,43,111,130957.483126,2.040889e-03,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,42,110,130957.483130,1.020445e-02,3,3,2.5,f,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,41,109,130957.483134,3.061335e-02,3,3,2.5,f,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,40,108,130957.483138,7.143116e-02,3,3,2.5,f,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,39,107,130957.483142,1.428623e-01,3,3,2.5,f,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,38,106,130957.483146,2.571523e-01,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,59,135,130959.701857,8.264237e-04,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,58,134,130959.701859,4.132118e-03,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,57,133,130959.701861,1.239635e-02,3,3,3.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,56,132,130959.701864,2.892481e-02,3,3,3.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,55,131,130959.701866,5.784961e-02,3,3,3.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,54,130,130959.701868,1.041293e-01,3,3,3.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,53,129,130959.701871,1.735488e-01,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,52,128,130959.701873,2.727194e-01,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,59,112,130963.279316,4.722526e-04,3,3,3.5,f,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,58,111,130963.279317,1.619153e-03,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,57,110,130963.279318,3.373238e-03,3,3,3.5,f,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,56,109,130963.279320,5.397185e-03,3,3,3.5,f,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,55,108,130963.279321,7.083811e-03,3,3,3.5,f,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,54,107,130963.279322,7.556070e-03,3,3,3.5,f,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,53,106,130963.279323,5.667057e-03,3,3,3.5,f,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,7,71,130973.018481,1.368021e-10,1,1,1.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,6,70,130973.018497,6.840126e-10,1,1,1.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,5,69,130973.018513,2.052044e-09,1,1,1.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,4,68,130973.018529,4.788115e-09,1,1,1.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,31,101,174538.286365,1.538074e-11,2,2,2.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,30,100,174538.286369,7.690383e-11,2,2,2.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,29,99,174538.286373,2.307118e-10,2,2,2.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,28,98,174538.286377,5.383283e-10,2,2,2.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,27,97,174538.286381,1.076658e-09,2,2,2.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,26,96,174538.286385,1.937987e-09,2,2,2.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,25,111,174633.506359,1.538076e-11,2,2,2.5,e,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,24,110,174633.506364,7.690390e-11,2,2,2.5,e,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,23,109,174633.506369,2.307120e-10,2,2,2.5,e,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,22,108,174633.506374,5.383288e-10,2,2,2.5,e,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,21,107,174633.506379,1.076659e-09,2,2,2.5,e,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,20,106,174633.506384,1.937989e-09,2,2,2.5,e,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma+,sigma+,108,20,-174633.506392,5.383315e-11,5,5,4.5,f,-2.5,+1,2,2,2.5,e,-2.5,+1
sigma+,sigma+,109,21,-174633.506387,1.153566e-10,5,5,4.5,f,-1.5,+1,2,2,2.5,e,-1.5,+1
sigma+,sigma+,110,22,-174633.506382,1.538086e-10,5,5,4.5,f,-0.5,+1,2,2,2.5,e,-0.5,+1
sigma+,sigma+,111,23,-174633.506377,1.538084e-10,5,5,4.5,f,+0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,sigma+,112,24,-174633.506372,1.153561e-10,5,5,4.5,f,+1.5,+1,2,2,2.5,e,+1.5,+1
sigma+,sigma+,113,25,-174633.506366,5.383278e-11,5,5,4.5,f,+2.5,+1,2,2,2.5,e,+2.5,+1
sigma+,sigma+,98,26,-174538.286394,5.383310e-11,5,5,4.5,e,-2.5,-1,2,2,2.5,f,-2.5,-1
sigma+,sigma+,99,27,-174538.286390,1.153565e-10,5,5,4.5,e,-1.5,-1,2,2,2.5,f,-1.5,-1
sigma+,sigma+,100,28,-174538.286386,1.538084e-10,5,5,4.5,e,-0.5,-1,2,2,2.5,f,-0.5,-1
sigma+,sigma+,101,29,-174538.286382,1.538082e-10,5,5,4.5,e,+0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,sigma+,102,30,-174538.286378,1.153560e-10,5,5,4.5,e,+1.5,-1,2,2,2.5,f,+1.5,-1
sigma+,sigma+,103,31,-174538.286374,5.383273e-11,5,5,4.5,e,+2.5,-1,2,2,2.5,f,+2.5,-1
