eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma-,sigma+,59,82,58151.797602,9.595810e-04,3,3,3.5,f,+3.5,+1,4,4,4.5,e,+1.5,+1
sigma-,sigma+,58,81,58151.802866,3.285028e-03,3,3,3.5,f,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,57,80,58151.808123,6.833401e-03,3,3,3.5,f,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,56,79,58151.813371,1.091668e-02,3,3,3.5,f,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,55,78,58151.818612,1.430601e-02,3,3,3.5,f,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,54,77,58151.823844,1.523598e-02,3,3,3.5,f,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,53,76,58151.829068,1.140904e-02,3,3,3.5,f,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,54,60,58156.224728,4.837590e-04,3,3,3.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,55,61,58156.229467,1.032324e-03,3,3,3.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,56,62,58156.234175,1.370753e-03,3,3,3.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,57,63,58156.238852,1.365129e-03,3,3,3.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,58,64,58156.243500,1.019670e-03,3,3,3.5,f,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,59,65,58156.248117,4.739156e-04,3,3,3.5,f,+3.5,+1,4,4,3.5,e,+1.5,+1
sigma-,sigma+,37,91,58230.599720,2.605195e-04,3,3,2.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,36,90,58230.625681,1.308636e-03,3,3,2.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,35,89,58230.651673,3.944155e-03,3,3,2.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,34,88,58230.677696,9.245906e-03,3,3,2.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,33,87,58230.703751,1.857819e-02,3,3,2.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,32,86,58230.729838,3.359733e-02,3,3,2.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,37,72,58235.040006,3.260904e-02,3,3,2.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,36,71,58235.056702,1.044547e-01,3,3,2.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,35,70,58235.073411,1.960524e-01,3,3,2.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,34,69,58235.090130,2.616719e-01,3,3,2.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,33,68,58235.106862,2.291999e-01,3,3,2.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,51,92,58236.425142,1.660923e-02,3,3,3.5,e,+3.5,-1,4,4,4.5,f,+1.5,-1
sigma-,sigma+,50,91,58236.435438,5.686258e-02,3,3,3.5,e,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,49,90,58236.445722,1.182890e-01,3,3,3.5,e,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,48,89,58236.455995,1.889811e-01,3,3,3.5,e,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,47,88,58236.466257,2.476661e-01,3,3,3.5,e,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,46,87,58236.476507,2.637784e-01,3,3,3.5,e,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,45,86,58236.486745,1.975328e-01,3,3,3.5,e,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,51,73,58240.874673,8.162638e-03,3,3,3.5,e,+3.5,-1,4,4,3.5,f,+1.5,-1
sigma-,sigma+,50,72,58240.875724,1.757598e-02,3,3,3.5,e,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,49,71,58240.876744,2.354864e-02,3,3,3.5,e,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,48,70,58240.877733,2.366384e-02,3,3,3.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,47,69,58240.878691,1.783520e-02,3,3,3.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,46,68,58240.879618,8.364277e-03,3,3,3.5,e,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,75,123,72671.092550,6.421281e-06,4,4,3.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,74,122,72671.103146,3.234067e-05,4,4,3.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,73,121,72671.113758,9.773152e-05,4,4,3.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,72,120,72671.124387,2.297116e-04,4,4,3.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,71,119,72671.135033,4.627982e-04,4,4,3.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,70,118,72671.145696,8.391703e-04,4,4,3.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,69,117,72671.156376,1.408939e-03,4,4,3.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,68,116,72671.167074,2.230424e-03,4,4,3.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,75,102,72674.680917,1.666759e-03,4,4,3.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,74,101,72674.684387,5.718499e-03,4,4,3.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,73,100,72674.687860,1.192171e-02,4,4,3.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,72,99,72674.691336,1.908790e-02,4,4,3.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,71,98,72674.694814,2.507026e-02,4,4,3.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,70,97,72674.698294,2.676027e-02,4,4,3.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,69,96,72674.701777,2.008430e-02,4,4,3.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,95,124,72675.559123,9.610327e-04,4,4,4.5,f,+4.5,-1,5,5,5.5,e,+2.5,-1
sigma-,sigma+,94,123,72675.560514,3.413655e-03,4,4,4.5,f,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,93,122,72675.561903,7.460001e-03,4,4,4.5,f,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,92,121,72675.563289,1.277587e-02,4,4,4.5,f,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,91,120,72675.564673,1.861285e-02,4,4,4.5,f,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,90,119,72675.566055,2.380046e-02,4,4,4.5,f,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,89,118,72675.567434,2.674838e-02,4,4,4.5,f,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,88,117,72675.568810,2.544866e-02,4,4,4.5,f,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,87,116,72675.570185,1.747799e-02,4,4,4.5,f,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,88,96,72679.114211,3.621632e-04,4,4,4.5,f,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,89,97,72679.120031,8.424679e-04,4,4,4.5,f,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,90,98,72679.125835,1.259863e-03,4,4,4.5,f,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,91,99,72679.131622,1.495302e-03,4,4,4.5,f,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,92,100,72679.137391,1.490803e-03,4,4,4.5,f,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,93,101,72679.143144,1.248525e-03,4,4,4.5,f,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,94,102,72679.148881,8.298695e-04,4,4,4.5,f,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,95,103,72679.154601,3.546035e-04,4,4,4.5,f,+4.5,-1,5,5,4.5,e,+2.5,-1
sigma-,sigma+,1,46,72716.883500,1.624916e-08,1,1,0.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,0,45,72717.086738,5.060996e-08,1,1,0.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,1,33,72722.656256,9.258944e-03,1,1,0.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,0,32,72722.843645,4.651057e-02,1,1,0.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,7,47,72731.916259,1.734025e-03,1,1,1.5,e,+1.5,-1,3,3,3.5,e,-0.5,-1
sigma-,sigma+,6,46,72731.994759,8.639047e-03,1,1,1.5,e,+0.5,-1,3,3,3.5,e,-1.5,-1
sigma-,sigma+,5,45,72732.072766,2.582319e-02,1,1,1.5,e,-0.5,-1,3,3,3.5,e,-2.5,-1
sigma-,sigma+,4,44,72732.150268,6.003322e-02,1,1,1.5,e,-1.5,-1,3,3,3.5,e,-3.5,-1
sigma-,sigma+,7,34,72737.704819,2.259861e-03,1,1,1.5,e,+1.5,-1,3,3,2.5,e,-0.5,-1
sigma-,sigma+,6,33,72737.767514,6.101480e-03,1,1,1.5,e,+0.5,-1,3,3,2.5,e,-1.5,-1
sigma-,sigma+,5,32,72737.829673,7.723470e-03,1,1,1.5,e,-0.5,-1,3,3,2.5,e,-2.5,-1
sigma-,sigma+,3,54,72743.339142,1.112545e-07,1,1,0.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,2,53,72743.541005,3.455427e-07,1,1,0.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,3,39,72749.113109,5.239288e-02,1,1,0.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,2,38,72749.299954,2.631829e-01,1,1,0.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,11,55,72758.370381,9.811067e-03,1,1,1.5,f,+1.5,+1,3,3,3.5,f,-0.5,+1
sigma-,sigma+,10,54,72758.449412,4.888928e-02,1,1,1.5,f,+0.5,+1,3,3,3.5,f,-1.5,+1
sigma-,sigma+,9,53,72758.527963,1.461661e-01,1,1,1.5,f,-0.5,+1,3,3,3.5,f,-2.5,+1
sigma-,sigma+,8,52,72758.606022,3.398751e-01,1,1,1.5,f,-1.5,+1,3,3,3.5,f,-3.5,+1
sigma-,sigma+,11,40,72764.159327,1.286986e-02,1,1,1.5,f,+1.5,+1,3,3,2.5,f,-0.5,+1
sigma-,sigma+,10,39,72764.223379,3.474426e-02,1,1,1.5,f,+0.5,+1,3,3,2.5,f,-1.5,+1
sigma-,sigma+,9,38,72764.286912,4.397574e-02,1,1,1.5,f,-0.5,+1,3,3,2.5,f,-2.5,+1
sigma-,sigma+,67,135,72803.327441,5.597037e-05,4,4,3.5,e,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,66,134,72803.343846,2.810761e-04,4,4,3.5,e,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,65,133,72803.360268,8.469258e-04,4,4,3.5,e,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,64,132,72803.376708,1.984845e-03,4,4,3.5,e,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,63,131,72803.393164,3.987175e-03,4,4,3.5,e,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,62,130,72803.409638,7.208601e-03,4,4,3.5,e,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,61,129,72803.426130,1.206750e-02,4,4,3.5,e,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,60,128,72803.442639,1.904732e-02,4,4,3.5,e,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,67,112,72806.914995,1.421135e-02,4,4,3.5,e,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,66,111,72806.924796,4.875881e-02,4,4,3.5,e,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,65,110,72806.934602,1.016525e-01,4,4,3.5,e,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,64,109,72806.944413,1.627594e-01,4,4,3.5,e,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,63,108,72806.954228,2.137741e-01,4,4,3.5,e,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,62,107,72806.964049,2.281894e-01,4,4,3.5,e,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,61,106,72806.973874,1.712657e-01,4,4,3.5,e,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,85,136,72807.791082,8.198442e-03,4,4,4.5,e,+4.5,+1,5,5,5.5,f,+2.5,+1
sigma-,sigma+,84,135,72807.797654,2.912243e-02,4,4,4.5,e,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,83,134,72807.804221,6.364464e-02,4,4,4.5,e,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,82,133,72807.810783,1.090005e-01,4,4,4.5,e,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,81,132,72807.817341,1.588057e-01,4,4,4.5,e,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,80,131,72807.823894,2.030740e-01,4,4,4.5,e,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,79,130,72807.830442,2.282349e-01,4,4,4.5,e,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,78,129,72807.836985,2.171527e-01,4,4,4.5,e,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,77,128,72807.843523,1.491447e-01,4,4,4.5,e,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,78,106,72811.384729,3.103387e-03,4,4,4.5,e,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,79,107,72811.384852,7.211968e-03,4,4,4.5,e,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,80,108,72811.384958,1.077444e-02,4,4,4.5,e,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,81,109,72811.385046,1.277537e-02,4,4,4.5,e,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,82,110,72811.385117,1.272447e-02,4,4,4.5,e,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,83,111,72811.385171,1.064618e-02,4,4,4.5,e,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,84,112,72811.385208,7.069447e-03,4,4,4.5,e,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,85,113,72811.385228,3.017864e-03,4,4,4.5,e,+4.5,+1,5,5,4.5,f,+2.5,+1
sigma-,sigma+,15,80,101813.625472,3.828726e-11,2,2,1.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,14,79,101813.683849,1.634067e-10,2,2,1.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,13,78,101813.742302,3.607000e-10,2,2,1.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,12,77,101813.800831,4.537250e-10,2,2,1.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,15,63,101818.056201,2.129884e-03,2,2,1.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,14,62,101818.104653,1.066746e-02,2,2,1.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,13,61,101818.153157,3.205712e-02,2,2,1.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,12,60,101818.201715,7.492921e-02,2,2,1.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,25,81,101821.978497,6.676689e-04,2,2,2.5,e,+2.5,+1,4,4,4.5,e,+0.5,+1
sigma-,sigma+,24,80,101822.004388,3.332497e-03,2,2,2.5,e,+1.5,+1,4,4,4.5,e,-0.5,+1
sigma-,sigma+,23,79,101822.030227,9.979828e-03,2,2,2.5,e,+0.5,+1,4,4,4.5,e,-1.5,+1
sigma-,sigma+,22,78,101822.056013,2.324478e-02,2,2,2.5,e,-0.5,+1,4,4,4.5,e,-2.5,+1
sigma-,sigma+,21,77,101822.081746,4.640603e-02,2,2,2.5,e,-1.5,+1,4,4,4.5,e,-3.5,+1
sigma-,sigma+,20,76,101822.107425,8.337948e-02,2,2,2.5,e,-2.5,+1,4,4,4.5,e,-4.5,+1
sigma-,sigma+,25,64,101826.419130,5.215113e-04,2,2,2.5,e,+2.5,+1,4,4,3.5,e,+0.5,+1
sigma-,sigma+,24,63,101826.435117,1.678824e-03,2,2,2.5,e,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,23,62,101826.451030,3.166787e-03,2,2,2.5,e,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,22,61,101826.466868,4.248064e-03,2,2,2.5,e,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,21,60,101826.482630,3.739850e-03,2,2,2.5,e,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,19,90,101850.661951,2.587439e-12,2,2,1.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,18,89,101850.719437,1.885615e-11,2,2,1.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,17,88,101850.776992,6.526845e-11,2,2,1.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,16,87,101850.834617,1.216110e-10,2,2,1.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,19,71,101855.092973,1.206030e-02,2,2,1.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,18,70,101855.141175,6.040146e-02,2,2,1.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,17,69,101855.189426,1.815077e-01,2,2,1.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,16,68,101855.237728,4.242338e-01,2,2,1.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,31,91,101859.012986,3.778273e-03,2,2,2.5,f,+2.5,-1,4,4,4.5,f,+0.5,-1
sigma-,sigma+,30,90,101859.039124,1.886052e-02,2,2,2.5,f,+1.5,-1,4,4,4.5,f,-0.5,-1
sigma-,sigma+,29,89,101859.065213,5.648841e-02,2,2,2.5,f,+0.5,-1,4,4,4.5,f,-1.5,-1
sigma-,sigma+,28,88,101859.091252,1.315876e-01,2,2,2.5,f,-0.5,-1,4,4,4.5,f,-2.5,-1
sigma-,sigma+,27,87,101859.117241,2.627351e-01,2,2,2.5,f,-1.5,-1,4,4,4.5,f,-3.5,-1
sigma-,sigma+,26,86,101859.143180,4.721257e-01,2,2,2.5,f,-2.5,-1,4,4,4.5,f,-4.5,-1
sigma-,sigma+,31,72,101863.453272,2.971290e-03,2,2,2.5,f,+2.5,-1,4,4,3.5,f,+0.5,-1
sigma-,sigma+,30,71,101863.470145,9.563874e-03,2,2,2.5,f,+1.5,-1,4,4,3.5,f,-0.5,-1
sigma-,sigma+,29,70,101863.486950,1.803821e-02,2,2,2.5,f,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,28,69,101863.503686,2.419413e-02,2,2,2.5,f,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,27,68,101863.520352,2.129689e-02,2,2,2.5,f,-1.5,-1,4,4,3.5,f,-3.5,-1
sigma-,sigma+,37,122,130906.195737,3.850930e-10,3,3,2.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,36,121,130906.223065,1.929622e-09,3,3,2.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,35,120,130906.250422,5.414524e-09,3,3,2.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,34,119,130906.277807,1.085209e-08,3,3,2.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,33,118,130906.305221,1.631251e-08,3,3,2.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,32,117,130906.332665,1.634669e-08,3,3,2.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,37,101,130909.776978,7.105844e-04,3,3,2.5,e,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,36,100,130909.797167,3.556319e-03,3,3,2.5,e,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,35,99,130909.817370,1.067923e-02,3,3,2.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,34,98,130909.837587,2.494238e-02,3,3,2.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,33,97,130909.857819,4.993352e-02,3,3,2.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,32,96,130909.878065,8.996882e-02,3,3,2.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,51,123,130912.019789,2.917209e-04,3,3,3.5,e,+3.5,-1,5,5,5.5,e,+1.5,-1
sigma-,sigma+,50,122,130912.031454,1.456984e-03,3,3,3.5,e,+2.5,-1,5,5,5.5,e,+0.5,-1
sigma-,sigma+,49,121,130912.043106,4.366063e-03,3,3,3.5,e,+1.5,-1,5,5,5.5,e,-0.5,-1
sigma-,sigma+,48,120,130912.054744,1.017600e-02,3,3,3.5,e,+0.5,-1,5,5,5.5,e,-1.5,-1
sigma-,sigma+,47,119,130912.066367,2.032892e-02,3,3,3.5,e,-0.5,-1,5,5,5.5,e,-2.5,-1
sigma-,sigma+,46,118,130912.077977,3.655025e-02,3,3,3.5,e,-1.5,-1,5,5,5.5,e,-3.5,-1
sigma-,sigma+,45,117,130912.089572,6.084700e-02,3,3,3.5,e,-2.5,-1,5,5,5.5,e,-4.5,-1
sigma-,sigma+,44,116,130912.101152,9.550592e-02,3,3,3.5,e,-3.5,-1,5,5,5.5,e,-5.5,-1
sigma-,sigma+,11,63,130914.658890,6.700197e-12,1,1,1.5,f,+1.5,+1,4,4,3.5,e,-0.5,+1
sigma-,sigma+,10,62,130914.733204,3.401190e-11,1,1,1.5,f,+0.5,+1,4,4,3.5,e,-1.5,+1
sigma-,sigma+,9,61,130914.807008,1.036009e-10,1,1,1.5,f,-0.5,+1,4,4,3.5,e,-2.5,+1
sigma-,sigma+,8,60,130914.880290,2.454663e-10,1,1,1.5,f,-1.5,+1,4,4,3.5,e,-3.5,+1
sigma-,sigma+,51,102,130915.608155,1.624568e-04,3,3,3.5,e,+3.5,-1,5,5,4.5,e,+1.5,-1
sigma-,sigma+,50,101,130915.612696,5.591859e-04,3,3,3.5,e,+2.5,-1,5,5,4.5,e,+0.5,-1
sigma-,sigma+,49,100,130915.617208,1.169581e-03,3,3,3.5,e,+1.5,-1,5,5,4.5,e,-0.5,-1
sigma-,sigma+,48,99,130915.621692,1.878782e-03,3,3,3.5,e,+0.5,-1,5,5,4.5,e,-1.5,-1
sigma-,sigma+,47,98,130915.626148,2.475782e-03,3,3,3.5,e,-0.5,-1,5,5,4.5,e,-2.5,-1
sigma-,sigma+,46,97,130915.630574,2.651481e-03,3,3,3.5,e,-1.5,-1,5,5,4.5,e,-3.5,-1
sigma-,sigma+,45,96,130915.634972,1.996679e-03,3,3,3.5,e,-2.5,-1,5,5,4.5,e,-4.5,-1
sigma-,sigma+,43,134,130953.812671,1.371349e-09,3,3,2.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,42,133,130953.839331,6.862335e-09,3,3,2.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,41,132,130953.866016,1.922967e-08,3,3,2.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,40,131,130953.892727,3.848851e-08,3,3,2.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,39,130,130953.919464,5.777489e-08,3,3,2.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,38,129,130953.946226,5.781531e-08,3,3,2.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,43,111,130957.393620,4.024557e-03,3,3,2.5,f,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,42,110,130957.413664,2.014130e-02,3,3,2.5,f,+1.5,+1,5,5,4.5,f,-0.5,+1
sigma-,sigma+,41,109,130957.433721,6.047986e-02,3,3,2.5,f,+0.5,+1,5,5,4.5,f,-1.5,+1
sigma-,sigma+,40,108,130957.453791,1.412513e-01,3,3,2.5,f,-0.5,+1,5,5,4.5,f,-2.5,+1
sigma-,sigma+,39,107,130957.473874,2.827678e-01,3,3,2.5,f,-1.5,+1,5,5,4.5,f,-3.5,+1
sigma-,sigma+,38,106,130957.493971,5.094631e-01,3,3,2.5,f,-2.5,+1,5,5,4.5,f,-4.5,+1
sigma-,sigma+,1,70,130957.815781,1.442712e-12,1,1,0.5,e,+0.5,-1,4,4,3.5,f,-1.5,-1
sigma-,sigma+,0,69,130958.019933,4.365836e-12,1,1,0.5,e,-0.5,-1,4,4,3.5,f,-2.5,-1
sigma-,sigma+,59,135,130959.634511,1.650938e-03,3,3,3.5,f,+3.5,+1,5,5,5.5,f,+1.5,+1
sigma-,sigma+,58,134,130959.646320,8.246214e-03,3,3,3.5,f,+2.5,+1,5,5,5.5,f,+0.5,+1
sigma-,sigma+,57,133,130959.658117,2.471307e-02,3,3,3.5,f,+1.5,+1,5,5,5.5,f,-0.5,+1
sigma-,sigma+,56,132,130959.669902,5.760385e-02,3,3,3.5,f,+0.5,+1,5,5,5.5,f,-1.5,+1
sigma-,sigma+,55,131,130959.681673,1.150871e-01,3,3,3.5,f,-0.5,+1,5,5,5.5,f,-2.5,+1
sigma-,sigma+,54,130,130959.693431,2.069384e-01,3,3,3.5,f,-1.5,+1,5,5,5.5,f,-3.5,+1
sigma-,sigma+,53,129,130959.705175,3.445313e-01,3,3,3.5,f,-2.5,+1,5,5,5.5,f,-4.5,+1
sigma-,sigma+,52,128,130959.716907,5.408280e-01,3,3,3.5,f,-3.5,+1,5,5,5.5,f,-5.5,+1
sigma-,sigma+,59,112,130963.222065,9.259321e-04,3,3,3.5,f,+3.5,+1,5,5,4.5,f,+1.5,+1
sigma-,sigma+,58,111,130963.227270,3.186711e-03,3,3,3.5,f,+2.5,+1,5,5,4.5,f,+0.5,+1
sigma-,sigma+,57,110,130963.232451,6.664401e-03,3,3,3.5,f,+1.5,+1,5,5,4.5,f,-0.5,+1
